"S_No","Price","Date of Transfer","Postcode","Town/City","District","County","Short Postcode"
310,375000,2022,"TN14 5GQ","SEVENOAKS","SEVENOAKS","KENT","TN14 "
311,5e+05,2022,"ME3 7LS","ROCHESTER","GRAVESHAM","KENT","ME3 7"
312,260000,2022,"TN14 5GQ","SEVENOAKS","SEVENOAKS","KENT","TN14 "
313,270000,2022,"KT17 1TP","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
314,645000,2022,"GU10 3BH","FARNHAM","WAVERLEY","SURREY","GU10 "
315,470000,2022,"KT23 4RA","LEATHERHEAD","MOLE VALLEY","SURREY","KT23 "
316,246000,2022,"ME9 7LG","SITTINGBOURNE","SWALE","KENT","ME9 7"
317,390000,2022,"GU21 2TW","WOKING","WOKING","SURREY","GU21 "
318,278000,2022,"RH1 3DJ","REDHILL","REIGATE AND BANSTEAD","SURREY","RH1 3"
319,1150000,2022,"GU6 7FS","CRANLEIGH","WAVERLEY","SURREY","GU6 7"
320,20000,2022,"RH6 0ES","DORKING","MOLE VALLEY","SURREY","RH6 0"
321,545000,2022,"ME13 9AY","FAVERSHAM","SWALE","KENT","ME13 "
322,290000,2022,"TN4 0NU","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
323,68000,2022,"GU21 4SU","WOKING","WOKING","SURREY","GU21 "
324,162600,2022,"ME3 7HZ","ROCHESTER","GRAVESHAM","KENT","ME3 7"
325,165000,2022,"ME18 5BF","MAIDSTONE","MAIDSTONE","KENT","ME18 "
326,405000,2022,"GU12 5PA","ALDERSHOT","GUILDFORD","SURREY","GU12 "
327,267500,2022,"KT12 4RJ","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
328,415000,2022,"KT10 0AT","ESHER","ELMBRIDGE","SURREY","KT10 "
329,322500,2022,"KT12 5AJ","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
330,1600000,2022,"CT2 9JX","CANTERBURY","SWALE","KENT","CT2 9"
331,3e+05,2022,"CT4 6LA","CANTERBURY","CANTERBURY","KENT","CT4 6"
332,310000,2022,"KT17 1SN","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
333,312500,2022,"RH2 8NP","REIGATE","MOLE VALLEY","SURREY","RH2 8"
334,410000,2022,"TN25 6JX","ASHFORD","FOLKESTONE AND HYTHE","KENT","TN25 "
335,255000,2022,"ME19 5SA","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
336,107500,2022,"ME19 6FZ","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
337,296000,2022,"TW19 7FG","STAINES-UPON-THAMES","SPELTHORNE","SURREY","TW19 "
338,133000,2022,"TW19 7JJ","STAINES-UPON-THAMES","SPELTHORNE","SURREY","TW19 "
339,155000,2022,"CT9 2PP","MARGATE","THANET","KENT","CT9 2"
340,275000,2022,"ME14 4EP","MAIDSTONE","MAIDSTONE","KENT","ME14 "
341,180000,2022,"CT18 7TR","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT18 "
342,746000,2022,"TN12 7AH","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
343,273000,2022,"CT14 7HH","DEAL","DOVER","KENT","CT14 "
344,267500,2022,"ME19 5FA","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
345,385000,2022,"GU8 5SR","GODALMING","WAVERLEY","SURREY","GU8 5"
346,625000,2022,"CR5 3SH","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
347,440000,2022,"RH5 4NA","DORKING","MOLE VALLEY","SURREY","RH5 4"
348,445000,2022,"GU7 2FD","GODALMING","GUILDFORD","SURREY","GU7 2"
349,250000,2022,"ME19 5GB","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
350,1100000,2022,"TN15 7BQ","SEVENOAKS","TONBRIDGE AND MALLING","KENT","TN15 "
351,140000,2022,"TW19 7DG","STAINES-UPON-THAMES","SPELTHORNE","SURREY","TW19 "
352,295000,2022,"RH5 5HQ","DORKING","MOLE VALLEY","SURREY","RH5 5"
353,450000,2022,"TN12 9AN","TONBRIDGE","MAIDSTONE","KENT","TN12 "
354,295000,2022,"TN18 4BZ","CRANBROOK","TUNBRIDGE WELLS","KENT","TN18 "
355,875000,2022,"TN12 6QT","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
356,560000,2022,"TN12 6QT","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
357,625000,2022,"TN12 6QT","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
358,8e+05,2022,"TN12 6QT","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
359,3e+05,2022,"CT14 7HL","DEAL","DOVER","KENT","CT14 "
360,270000,2022,"ME1 3FJ","ROCHESTER","TONBRIDGE AND MALLING","KENT","ME1 3"
361,580000,2022,"GU6 7QZ","CRANLEIGH","WAVERLEY","SURREY","GU6 7"
362,120000,2022,"KT12 5BQ","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
363,410450,2022,"KT16 0DF","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
364,126000,2022,"DA11 9NE","GRAVESEND","GRAVESHAM","KENT","DA11 "
365,525000,2022,"TN12 6QT","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
366,2e+05,2022,"ME17 2BW","MAIDSTONE","MAIDSTONE","KENT","ME17 "
367,190000,2022,"TN24 9JR","ASHFORD","ASHFORD","KENT","TN24 "
368,317000,2022,"KT17 1TP","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
369,287500,2022,"KT17 1TP","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
370,389950,2022,"GU16 6HA","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
371,203000,2022,"GU12 5JR","ALDERSHOT","GUILDFORD","SURREY","GU12 "
372,389950,2022,"GU16 6HA","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
373,530000,2022,"GU16 6HA","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
374,4e+05,2022,"GU7 3NP","GODALMING","WAVERLEY","SURREY","GU7 3"
375,360000,2022,"GU16 6GW","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
376,349950,2022,"GU16 6GW","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
377,183000,2022,"ME12 3TW","SHEERNESS","SWALE","KENT","ME12 "
378,90000,2022,"CT9 2JD","MARGATE","THANET","KENT","CT9 2"
379,175000,2022,"ME12 3TX","SHEERNESS","SWALE","KENT","ME12 "
380,255000,2022,"ME16 9FS","MAIDSTONE","MAIDSTONE","KENT","ME16 "
381,250000,2022,"ME16 9FS","MAIDSTONE","MAIDSTONE","KENT","ME16 "
382,190000,2022,"DA11 9NB","GRAVESEND","GRAVESHAM","KENT","DA11 "
383,193000,2022,"CT9 2PY","MARGATE","THANET","KENT","CT9 2"
384,150000,2022,"TN28 8NT","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
385,180000,2022,"TN25 7FZ","ASHFORD","ASHFORD","KENT","TN25 "
386,250000,2022,"ME19 5FT","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
387,280000,2022,"DA13 0YE","GRAVESEND","GRAVESHAM","KENT","DA13 "
388,260500,2022,"ME19 5GT","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
389,460000,2022,"ME12 3AR","SHEERNESS","SWALE","KENT","ME12 "
390,390000,2022,"TN14 5GN","SEVENOAKS","SEVENOAKS","KENT","TN14 "
391,244000,2022,"KT12 5QT","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
392,184500,2022,"CT18 7TR","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT18 "
393,320000,2022,"TN18 4QG","CRANBROOK","TUNBRIDGE WELLS","KENT","TN18 "
394,167000,2022,"CT10 2TQ","BROADSTAIRS","THANET","KENT","CT10 "
395,205000,2022,"ME14 4AG","MAIDSTONE","MAIDSTONE","KENT","ME14 "
396,1850000,2022,"TN8 7ET","EDENBRIDGE","SEVENOAKS","KENT","TN8 7"
397,434400,2022,"GU21 8EG","WOKING","WOKING","SURREY","GU21 "
398,210000,2022,"TW19 7HL","STAINES-UPON-THAMES","SPELTHORNE","SURREY","TW19 "
399,965000,2022,"GU8 6BG","GODALMING","WAVERLEY","SURREY","GU8 6"
400,660000,2022,"ME9 8AD","SITTINGBOURNE","SWALE","KENT","ME9 8"
401,470000,2022,"ME9 8EB","SITTINGBOURNE","SWALE","KENT","ME9 8"
402,1300000,2022,"ME19 5AN","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
403,270000,2022,"RH1 3AU","REDHILL","REIGATE AND BANSTEAD","SURREY","RH1 3"
404,175000,2022,"GU12 6LH","ALDERSHOT","GUILDFORD","SURREY","GU12 "
405,440000,2022,"KT20 6HF","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
406,3e+05,2022,"CR5 3PJ","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
407,495000,2022,"CT15 4AD","DOVER","DOVER","KENT","CT15 "
408,837500,2022,"ME18 6DY","MAIDSTONE","MAIDSTONE","KENT","ME18 "
409,380000,2022,"RH5 5TH","DORKING","MOLE VALLEY","SURREY","RH5 5"
410,985000,2022,"TN15 0RQ","SEVENOAKS","TONBRIDGE AND MALLING","KENT","TN15 "
411,260000,2022,"ME14 3DB","MAIDSTONE","MAIDSTONE","KENT","ME14 "
412,470000,2022,"KT19 9XF","EPSOM","EPSOM AND EWELL","SURREY","KT19 "
413,215000,2022,"CT15 6BX","DOVER","DOVER","KENT","CT15 "
414,250000,2022,"ME9 9EQ","SITTINGBOURNE","SWALE","KENT","ME9 9"
415,186500,2022,"ME15 6BP","MAIDSTONE","MAIDSTONE","KENT","ME15 "
416,172000,2022,"CT9 2DW","MARGATE","THANET","KENT","CT9 2"
417,560000,2022,"TN25 6AH","ASHFORD","FOLKESTONE AND HYTHE","KENT","TN25 "
418,650000,2022,"ME17 1RT","MAIDSTONE","MAIDSTONE","KENT","ME17 "
419,183500,2022,"CT16 3DX","DOVER","DOVER","KENT","CT16 "
420,68250,2022,"CT14 7FD","DEAL","DOVER","KENT","CT14 "
421,265000,2022,"TN27 9NN","ASHFORD","MAIDSTONE","KENT","TN27 "
422,257000,2022,"TN28 8NF","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
423,332500,2022,"KT19 0ED","EPSOM","EPSOM AND EWELL","SURREY","KT19 "
424,325000,2022,"GU4 8HA","GUILDFORD","GUILDFORD","SURREY","GU4 8"
425,545000,2022,"GU8 5AR","GODALMING","WAVERLEY","SURREY","GU8 5"
426,202500,2022,"GU12 5PH","ALDERSHOT","GUILDFORD","SURREY","GU12 "
427,295000,2022,"TN25 6JX","ASHFORD","FOLKESTONE AND HYTHE","KENT","TN25 "
428,360000,2022,"DA3 7BS","LONGFIELD","SEVENOAKS","KENT","DA3 7"
429,137500,2022,"TN12 7AH","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
430,137500,2022,"TN12 7AH","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
431,16500,2022,"TN28 8RN","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
432,35000,2022,"TN28 8RN","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
433,39500,2022,"TN28 8RN","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
434,17500,2022,"TN28 8RN","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
435,740000,2022,"TN17 2HN","CRANBROOK","TUNBRIDGE WELLS","KENT","TN17 "
436,5241750,2022,"TN3 8AX","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN3 8"
437,10000,2022,"ME12 4JB","SHEERNESS","SWALE","KENT","ME12 "
438,100500,2022,"CT9 2HT","MARGATE","THANET","KENT","CT9 2"
439,120500,2022,"CT14 8EU","DEAL","DOVER","KENT","CT14 "
440,85000,2022,"CT9 2HN","MARGATE","THANET","KENT","CT9 2"
441,275000,2022,"ME17 4NH","MAIDSTONE","MAIDSTONE","KENT","ME17 "
442,110000,2022,"CT9 2JX","MARGATE","THANET","KENT","CT9 2"
443,168750,2022,"DA11 9AZ","GRAVESEND","DARTFORD","KENT","DA11 "
444,355000,2022,"ME18 5BT","MAIDSTONE","MAIDSTONE","KENT","ME18 "
445,376500,2022,"RH5 4LU","DORKING","MOLE VALLEY","SURREY","RH5 4"
446,1200000,2022,"TN12 5EJ","TONBRIDGE","TONBRIDGE AND MALLING","KENT","TN12 "
447,365000,2022,"GU8 4EP","GODALMING","WAVERLEY","SURREY","GU8 4"
448,395000,2022,"TN12 8AT","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
449,335000,2022,"TN12 6FT","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
450,350000,2022,"TN14 5FW","SEVENOAKS","SEVENOAKS","KENT","TN14 "
451,410000,2022,"KT12 5BQ","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
452,404000,2022,"KT12 5BQ","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
453,560000,2022,"GU5 0JL","GUILDFORD","WAVERLEY","SURREY","GU5 0"
454,420000,2022,"KT24 5LQ","LEATHERHEAD","GUILDFORD","SURREY","KT24 "
455,175000,2022,"ME19 5FL","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
456,315000,2022,"TN14 5GR","SEVENOAKS","SEVENOAKS","KENT","TN14 "
457,375000,2022,"ME15 0PH","MAIDSTONE","MAIDSTONE","KENT","ME15 "
458,435000,2022,"KT12 5BQ","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
459,351500,2022,"KT12 5BQ","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
460,550000,2022,"RH4 3QG","DORKING","MOLE VALLEY","SURREY","RH4 3"
461,595000,2022,"ME15 0QN","MAIDSTONE","MAIDSTONE","KENT","ME15 "
462,425000,2022,"ME9 9HX","SITTINGBOURNE","SWALE","KENT","ME9 9"
463,355000,2022,"CT20 3DS","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT20 "
464,130000,2022,"CT14 8EU","DEAL","DOVER","KENT","CT14 "
465,77500,2022,"CT15 6AG","DOVER","DOVER","KENT","CT15 "
466,197995,2022,"ME1 3WH","ROCHESTER","TONBRIDGE AND MALLING","KENT","ME1 3"
467,325000,2022,"GU2 7QY","GUILDFORD","GUILDFORD","SURREY","GU2 7"
468,79200,2022,"DA11 9GQ","GRAVESEND","GRAVESHAM","KENT","DA11 "
469,775000,2022,"TN25 4FP","ASHFORD","ASHFORD","KENT","TN25 "
470,353000,2022,"CT4 5BX","CANTERBURY","CANTERBURY","KENT","CT4 5"
471,390000,2022,"KT23 4RW","LEATHERHEAD","MOLE VALLEY","SURREY","KT23 "
472,835000,2022,"KT22 9RA","LEATHERHEAD","MOLE VALLEY","SURREY","KT22 "
473,3e+05,2022,"GU4 8LP","GUILDFORD","GUILDFORD","SURREY","GU4 8"
474,420000,2022,"KT10 0AR","ESHER","ELMBRIDGE","SURREY","KT10 "
475,305000,2022,"KT20 6SU","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
476,372500,2022,"GU3 2BP","GUILDFORD","GUILDFORD","SURREY","GU3 2"
477,325000,2022,"KT23 4JH","LEATHERHEAD","MOLE VALLEY","SURREY","KT23 "
478,247500,2022,"GU21 2UB","WOKING","WOKING","SURREY","GU21 "
479,225000,2022,"TW20 0SG","EGHAM","RUNNYMEDE","SURREY","TW20 "
480,3e+05,2022,"RH7 6PF","LINGFIELD","TANDRIDGE","SURREY","RH7 6"
481,320000,2022,"TN12 6FT","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
482,345000,2022,"KT10 0QR","ESHER","ELMBRIDGE","SURREY","KT10 "
483,480000,2022,"GU12 6EH","ALDERSHOT","GUILDFORD","SURREY","GU12 "
484,142000,2022,"TN14 5GZ","SEVENOAKS","SEVENOAKS","KENT","TN14 "
485,420000,2022,"ME3 7LB","ROCHESTER","GRAVESHAM","KENT","ME3 7"
486,665000,2022,"GU5 9SW","GUILDFORD","GUILDFORD","SURREY","GU5 9"
487,245000,2022,"KT16 0PH","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
488,280000,2022,"GU22 8BW","WOKING","WOKING","SURREY","GU22 "
489,235000,2022,"KT15 3JZ","ADDLESTONE","RUNNYMEDE","SURREY","KT15 "
490,255000,2022,"TN12 6FT","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
491,237500,2022,"TN12 6FT","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
492,250000,2022,"KT10 0SR","ESHER","ELMBRIDGE","SURREY","KT10 "
493,222500,2022,"GU24 8NB","WOKING","SURREY HEATH","SURREY","GU24 "
494,131250,2022,"KT12 5EG","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
495,225000,2022,"KT14 7BB","WEST BYFLEET","WOKING","SURREY","KT14 "
496,615000,2022,"CR5 3NH","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
497,580000,2022,"RH5 6SA","DORKING","GUILDFORD","SURREY","RH5 6"
498,275000,2022,"RH5 5HH","DORKING","MOLE VALLEY","SURREY","RH5 5"
499,144000,2022,"TW19 7DH","STAINES-UPON-THAMES","SPELTHORNE","SURREY","TW19 "
500,372000,2022,"KT17 1FL","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
501,340000,2022,"KT20 7QL","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
502,525000,2022,"DA12 3HE","GRAVESEND","GRAVESHAM","KENT","DA12 "
503,692500,2022,"GU12 6PW","ALDERSHOT","GUILDFORD","SURREY","GU12 "
504,164000,2022,"RH1 3LP","REDHILL","REIGATE AND BANSTEAD","SURREY","RH1 3"
505,155000,2022,"CT9 3AN","MARGATE","THANET","KENT","CT9 3"
506,325000,2022,"TN12 6FT","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
507,263995,2022,"ME1 3GL","ROCHESTER","TONBRIDGE AND MALLING","KENT","ME1 3"
508,635000,2022,"TN3 0LH","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN3 0"
509,250000,2022,"TN27 9NN","ASHFORD","MAIDSTONE","KENT","TN27 "
510,730000,2022,"CT14 7DL","DEAL","DOVER","KENT","CT14 "
511,160000,2022,"ME12 3TX","SHEERNESS","SWALE","KENT","ME12 "
512,385000,2022,"TN14 5FY","SEVENOAKS","SEVENOAKS","KENT","TN14 "
513,265000,2022,"TN28 8EL","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
514,134000,2022,"TN14 5FT","SEVENOAKS","SEVENOAKS","KENT","TN14 "
515,340000,2022,"CT15 6AX","DOVER","DOVER","KENT","CT15 "
516,409200,2022,"ME17 1XH","MAIDSTONE","MAIDSTONE","KENT","ME17 "
517,130000,2022,"CT9 2HE","MARGATE","THANET","KENT","CT9 2"
518,362500,2022,"ME13 9EG","FAVERSHAM","SWALE","KENT","ME13 "
519,261995,2022,"ME1 3GL","ROCHESTER","TONBRIDGE AND MALLING","KENT","ME1 3"
520,325000,2022,"TN12 6FT","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
521,270000,2022,"KT10 0AW","ESHER","ELMBRIDGE","SURREY","KT10 "
522,332500,2022,"KT20 6QZ","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
523,335000,2022,"ME18 5FA","MAIDSTONE","TONBRIDGE AND MALLING","KENT","ME18 "
524,245000,2022,"CT9 2HX","MARGATE","THANET","KENT","CT9 2"
525,144800,2022,"TN14 5GZ","SEVENOAKS","SEVENOAKS","KENT","TN14 "
526,420000,2022,"CT13 0FR","SANDWICH","DOVER","KENT","CT13 "
527,260000,2022,"GU22 9LP","WOKING","WOKING","SURREY","GU22 "
528,270000,2022,"TW19 7NB","STAINES-UPON-THAMES","SPELTHORNE","SURREY","TW19 "
529,304000,2022,"KT14 7BT","WEST BYFLEET","WOKING","SURREY","KT14 "
530,3e+05,2022,"KT17 1SN","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
531,265000,2022,"ME18 5FA","MAIDSTONE","TONBRIDGE AND MALLING","KENT","ME18 "
532,240000,2022,"CT20 3DY","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT20 "
533,175000,2022,"TN25 7FZ","ASHFORD","ASHFORD","KENT","TN25 "
534,325000,2022,"KT12 4BU","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
535,243000,2022,"GU24 9DA","WOKING","SURREY HEATH","SURREY","GU24 "
536,515000,2022,"RH4 3PA","DORKING","MOLE VALLEY","SURREY","RH4 3"
537,276000,2022,"TN29 9FB","ROMNEY MARSH","FOLKESTONE AND HYTHE","KENT","TN29 "
538,238000,2022,"ME19 5FA","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
539,337500,2022,"ME19 4RN","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
540,510000,2022,"TN25 7HR","ASHFORD","ASHFORD","KENT","TN25 "
541,207500,2022,"ME19 5GJ","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
542,260000,2022,"ME1 3FW","ROCHESTER","TONBRIDGE AND MALLING","KENT","ME1 3"
543,350000,2022,"TN28 8FR","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
544,980000,2022,"TN18 4QG","CRANBROOK","TUNBRIDGE WELLS","KENT","TN18 "
545,282500,2022,"CT18 7AG","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT18 "
546,130000,2022,"CT9 2DN","MARGATE","THANET","KENT","CT9 2"
547,560000,2022,"RH5 5NH","DORKING","MOLE VALLEY","SURREY","RH5 5"
548,342500,2022,"GU22 9LL","WOKING","WOKING","SURREY","GU22 "
549,327500,2022,"CT16 3PA","DOVER","DOVER","KENT","CT16 "
550,435000,2022,"KT20 6HF","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
551,195000,2022,"KT12 5NR","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
552,365000,2022,"KT12 5EE","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
553,1150000,2022,"GU6 7FS","CRANLEIGH","WAVERLEY","SURREY","GU6 7"
554,1650000,2022,"GU6 7RT","CRANLEIGH","WAVERLEY","SURREY","GU6 7"
555,565000,2022,"GU8 5AP","GODALMING","WAVERLEY","SURREY","GU8 5"
556,4e+05,2022,"KT12 4ER","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
557,1455000,2022,"TW20 0DH","EGHAM","RUNNYMEDE","SURREY","TW20 "
558,210000,2022,"GU16 7AX","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
559,197500,2022,"TN18 4EY","CRANBROOK","TUNBRIDGE WELLS","KENT","TN18 "
560,835000,2022,"TN26 2BQ","ASHFORD","ASHFORD","KENT","TN26 "
561,247500,2022,"CT9 3BG","MARGATE","THANET","KENT","CT9 3"
562,320000,2022,"KT10 0SP","ESHER","ELMBRIDGE","SURREY","KT10 "
563,219950,2022,"GU12 5SX","ALDERSHOT","GUILDFORD","SURREY","GU12 "
564,567000,2022,"CR5 3LU","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
565,443000,2022,"CR5 3LU","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
566,562000,2022,"CR5 3LU","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
567,610000,2022,"CR5 3LU","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
568,650000,2022,"TN17 2AH","CRANBROOK","TUNBRIDGE WELLS","KENT","TN17 "
569,185000,2022,"TN3 8DP","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN3 8"
570,775000,2022,"RH5 5SJ","DORKING","MOLE VALLEY","SURREY","RH5 5"
571,380000,2022,"CR5 3LU","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
572,320000,2022,"CT3 3DU","CANTERBURY","DOVER","KENT","CT3 3"
573,350000,2022,"TN14 5FR","SEVENOAKS","SEVENOAKS","KENT","TN14 "
574,185000,2022,"ME12 3TW","SHEERNESS","SWALE","KENT","ME12 "
575,198000,2022,"GU16 7AX","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
576,715000,2022,"KT24 6BU","LEATHERHEAD","GUILDFORD","SURREY","KT24 "
577,307500,2022,"KT20 6UY","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
578,410199,2022,"RH1 3BD","REDHILL","REIGATE AND BANSTEAD","SURREY","RH1 3"
579,145000,2022,"CT9 2EB","MARGATE","THANET","KENT","CT9 2"
580,377000,2022,"KT16 0SP","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
581,259000,2022,"KT16 0PH","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
582,5e+05,2022,"GU3 2DH","GUILDFORD","GUILDFORD","SURREY","GU3 2"
583,295000,2022,"KT14 7QB","WEST BYFLEET","WOKING","SURREY","KT14 "
584,230000,2022,"GU21 2UD","WOKING","WOKING","SURREY","GU21 "
585,190000,2022,"RH1 3EE","REDHILL","REIGATE AND BANSTEAD","SURREY","RH1 3"
586,150000,2022,"CT9 2DF","MARGATE","THANET","KENT","CT9 2"
587,198000,2022,"CT9 2LH","MARGATE","THANET","KENT","CT9 2"
588,200250,2022,"DA13 9QD","GRAVESEND","DARTFORD","KENT","DA13 "
589,1525000,2022,"KT20 6HU","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
590,298000,2022,"KT17 1FL","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
591,388000,2022,"CR5 3LU","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
592,380000,2022,"KT17 1FL","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
593,276500,2022,"GU21 2UE","WOKING","WOKING","SURREY","GU21 "
594,712500,2022,"KT22 9GS","LEATHERHEAD","MOLE VALLEY","SURREY","KT22 "
595,305000,2022,"CT12 4JS","RAMSGATE","THANET","KENT","CT12 "
596,710500,2022,"DA13 9LJ","GRAVESEND","DARTFORD","KENT","DA13 "
597,5e+05,2022,"CT5 4BW","WHITSTABLE","CANTERBURY","KENT","CT5 4"
598,150000,2022,"ME17 2PZ","MAIDSTONE","MAIDSTONE","KENT","ME17 "
599,210000,2022,"ME12 3AS","SHEERNESS","SWALE","KENT","ME12 "
600,336000,2022,"ME17 1WL","MAIDSTONE","MAIDSTONE","KENT","ME17 "
601,185000,2022,"TN25 7FZ","ASHFORD","ASHFORD","KENT","TN25 "
602,265000,2022,"ME19 5FL","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
603,220000,2022,"CT14 7QF","DEAL","DOVER","KENT","CT14 "
604,270000,2022,"ME19 5GQ","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
605,160000,2022,"CT14 7NP","DEAL","DOVER","KENT","CT14 "
606,365000,2022,"ME12 3AR","SHEERNESS","SWALE","KENT","ME12 "
607,527500,2022,"GU24 0QE","WOKING","GUILDFORD","SURREY","GU24 "
608,219000,2022,"GU8 4UE","GODALMING","WAVERLEY","SURREY","GU8 4"
609,480000,2022,"KT20 7TQ","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
610,435000,2022,"CT9 5QE","MARGATE","THANET","KENT","CT9 5"
611,82250,2022,"TN12 9GA","TONBRIDGE","MAIDSTONE","KENT","TN12 "
612,6e+05,2022,"GU10 2HW","FARNHAM","WAVERLEY","SURREY","GU10 "
613,325000,2022,"CR5 3PJ","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
